Id,MSSubClass,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,C (all),FV,RH,RL,RM,Grvl,Pave,Grvl,Pave,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,Flat,Gable,Gambrel,Hip,Mansard,Shed,ClyTile,CompShg,Membran,Metal,Roll,Tar&Grv,WdShake,WdShngl,AsbShng,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,AsbShng,AsphShn,Brk Cmn,BrkFace,CBlock,CmentBd,HdBoard,ImStucc,MetalSd,Other,Plywood,Stone,Stucco,VinylSd,Wd Sdng,Wd Shng,BrkCmn,BrkFace,None,Stone,BrkTil,CBlock,PConc,Slab,Stone,Wood,Floor,GasA,GasW,Grav,OthW,Wall,FuseA,FuseF,FuseP,Mix,SBrkr,Gar2,Othr,Shed,TenC,SalePrice
682,50,55,4500,3,2,1,1,1,3,3,1,2,5,5,1932,2000,0,3,3,3,3,1,3,182,1,0,611,793,5,2,848,672,0,1520,0,0,1,0,3,1,3,6,8,0,0,1,1968,1,1,281,3,3,3,0,0,56,0,0,0,0,0,0,7,2009,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,159434
683,120,0,2887,1,3,1,1,1,3,3,1,1,6,5,1996,1997,0,3,3,4,3,2,6,1003,1,0,288,1291,5,2,1291,0,0,1291,1,0,1,0,2,1,4,6,8,1,4,5,1996,1,2,431,3,3,3,307,0,0,0,0,0,0,0,0,11,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,173000
684,20,90,11248,2,1,1,2,1,3,3,1,1,9,5,2002,2002,215,4,3,4,3,3,6,1059,1,0,567,1626,5,2,1668,0,0,1668,1,0,2,0,3,1,4,7,8,1,3,5,2002,3,3,702,3,3,3,257,45,0,0,0,0,0,0,0,7,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,285000
685,60,58,16770,3,1,1,3,1,3,3,1,4,7,5,1998,1998,30,4,3,4,3,1,1,0,1,0,1195,1195,4,2,1195,644,0,1839,0,0,2,1,4,1,3,7,8,0,0,5,1998,3,2,486,3,3,3,0,81,0,0,0,0,0,0,0,6,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,221000
686,160,0,5062,2,1,1,3,1,3,3,4,4,7,5,1984,1984,0,4,3,4,3,2,6,828,2,182,180,1190,4,2,1190,900,0,2090,1,0,2,0,3,1,4,6,7,1,3,5,1984,3,2,577,3,3,3,219,0,0,0,0,0,0,0,0,9,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,207500
687,60,84,10207,1,1,1,1,1,3,3,1,4,7,6,2007,2007,0,4,3,4,3,1,1,0,1,0,874,874,5,2,874,887,0,1761,0,0,3,0,3,1,4,7,8,0,0,5,2007,3,2,578,3,3,3,144,105,0,0,0,0,0,0,0,8,2007,4,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,227875
688,160,0,5105,3,1,1,4,1,3,3,4,4,7,5,2004,2004,0,4,3,4,3,1,6,239,1,0,312,551,5,2,551,551,0,1102,0,0,2,1,2,1,4,4,8,0,0,1,2004,1,2,480,3,3,3,0,60,0,0,0,0,0,0,0,3,2007,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,148800
689,20,60,8089,1,3,1,1,1,3,3,1,1,8,6,2007,2007,0,4,3,4,3,3,6,945,1,0,474,1419,5,2,1419,0,0,1419,1,0,2,0,2,1,4,7,8,1,4,5,2007,2,2,567,3,3,3,140,0,0,0,0,0,0,0,0,10,2007,4,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,392000
690,120,61,7577,2,1,1,2,1,3,3,4,1,6,5,2005,2006,256,4,3,4,3,3,5,20,1,0,1342,1362,5,2,1362,0,0,1362,0,0,2,0,2,1,4,6,8,1,4,5,2005,2,2,460,3,3,3,192,28,0,0,0,0,0,0,0,6,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,194700
691,120,0,4426,1,1,1,1,1,3,3,4,1,6,5,2004,2004,147,4,3,4,3,4,6,697,1,0,151,848,5,2,848,0,0,848,1,0,1,0,1,1,4,3,8,1,3,5,2004,2,2,420,3,3,3,149,0,0,0,0,0,0,0,0,5,2008,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,141000
692,60,104,21535,2,1,1,2,1,3,3,1,4,10,6,1994,1995,1170,5,3,5,3,4,6,1455,1,0,989,2444,5,2,2444,1872,0,4316,0,1,3,1,4,1,5,10,8,2,5,5,1994,3,3,832,3,3,3,382,50,0,0,0,0,0,0,0,1,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,755000
693,60,42,26178,2,1,1,1,2,3,3,1,4,7,5,1989,1990,293,4,3,4,3,4,6,965,1,0,245,1210,5,2,1238,1281,0,2519,1,0,2,1,4,1,4,9,8,2,4,5,1989,2,2,628,3,3,3,320,27,0,0,0,0,0,0,0,4,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,335000
694,30,60,5400,1,1,1,2,3,3,3,1,1,5,6,1921,1968,0,3,3,3,3,1,1,0,1,0,1073,1073,5,2,1073,0,0,1073,0,0,1,0,2,1,3,4,8,0,0,1,1968,1,1,326,3,3,3,0,0,112,0,0,0,0,0,0,12,2006,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,108480
695,50,51,6120,1,1,1,2,1,3,3,1,2,5,6,1936,1950,0,3,2,3,3,1,1,0,1,0,927,927,3,2,1067,472,0,1539,0,0,1,1,3,1,3,5,8,0,0,1,1995,1,2,576,3,3,3,112,0,0,0,0,0,0,3,0,4,2009,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,141500
696,20,54,13811,2,1,1,1,1,3,3,1,1,6,6,1987,1987,72,3,3,4,4,1,6,980,2,40,92,1112,4,2,1137,0,0,1137,1,0,2,0,2,1,4,5,8,1,3,5,1987,1,2,551,3,3,3,125,0,0,0,0,0,0,0,0,7,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,176000
697,30,50,6000,1,1,1,1,1,3,3,1,1,5,7,1921,1950,0,3,3,3,3,1,2,616,1,0,0,616,4,2,616,0,0,616,0,0,1,0,2,1,3,4,8,0,0,1,1921,1,1,205,3,3,3,0,0,129,0,0,0,0,0,0,6,2006,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,89000
698,20,57,6420,2,1,1,1,1,3,3,1,1,5,7,1952,1952,0,3,3,5,4,2,2,210,5,551,219,980,2,2,1148,0,0,1148,0,1,1,0,2,1,3,6,8,0,0,1,1952,1,1,308,3,3,3,0,0,0,0,0,0,0,0,0,9,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,123500
699,20,65,8450,1,1,1,1,1,9,3,1,1,5,8,1965,2009,0,3,4,3,3,1,6,553,4,117,224,894,5,2,894,0,0,894,1,0,1,0,3,1,3,5,8,1,4,1,1973,1,1,336,3,3,3,416,144,0,0,0,0,0,3,0,4,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,138500
700,120,59,4282,3,1,1,1,1,3,3,4,1,7,5,2004,2004,0,4,3,4,3,2,6,16,1,0,1375,1391,5,2,1391,0,0,1391,0,0,2,0,2,1,4,5,8,0,0,5,2004,2,2,530,3,3,3,156,158,0,0,0,0,0,0,0,7,2008,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,196000
701,20,85,14331,1,1,1,1,1,3,3,1,1,8,5,2002,2002,630,4,3,5,3,4,6,1274,1,0,526,1800,5,2,1800,0,0,1800,1,0,2,0,3,1,4,7,8,1,4,5,2002,3,3,765,3,3,3,270,78,0,0,0,0,0,0,0,5,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,312500
702,20,80,9600,1,1,1,1,1,3,3,1,1,7,5,1969,1969,168,3,3,3,3,1,1,0,1,0,1164,1164,3,2,1164,0,0,1164,0,0,1,1,3,1,3,6,8,0,0,5,1969,1,2,528,3,3,3,0,0,0,0,0,0,0,0,0,7,2006,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,140000
703,60,82,12438,2,1,1,1,1,3,3,1,4,8,5,2006,2006,466,5,3,5,4,1,1,0,1,0,1234,1234,5,2,1264,1312,0,2576,0,0,2,1,4,1,5,10,8,1,4,3,2006,3,3,666,3,3,3,324,100,0,0,0,0,0,0,0,7,2006,4,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,361919
704,190,76,7630,1,1,1,1,1,2,3,2,4,5,9,1900,1996,0,3,4,4,3,1,1,0,1,0,360,360,4,2,1032,780,0,1812,0,0,2,0,4,2,4,8,8,1,1,1,1999,1,2,672,3,3,1,344,0,40,0,0,0,0,3,0,5,2010,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,140000
705,20,70,8400,1,1,1,1,1,3,3,1,1,7,5,2004,2005,109,4,3,4,3,3,6,712,1,0,761,1473,5,2,1484,0,0,1484,1,0,2,0,3,1,4,7,8,0,0,5,2004,2,2,606,3,3,3,0,35,0,144,0,0,0,0,0,5,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,213000
706,190,70,5600,1,1,1,1,1,3,3,2,4,4,5,1930,1950,0,2,2,0,0,0,0,0,0,0,0,0,2,1,372,720,0,1092,0,0,2,0,3,2,2,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3500,7,2010,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,55000
707,20,0,115149,3,4,1,3,3,3,3,1,1,7,5,1971,2002,351,3,3,4,3,4,6,1219,1,0,424,1643,3,2,1824,0,0,1824,1,0,2,0,2,1,4,5,8,2,3,5,1971,1,2,739,3,3,3,380,48,0,0,0,0,0,0,0,6,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,302000
708,120,48,6240,1,1,1,1,1,3,3,4,1,8,5,2006,2006,176,4,3,4,3,1,6,863,1,0,461,1324,5,2,1324,0,0,1324,1,0,2,0,2,1,4,6,8,1,4,5,2006,3,2,550,3,3,3,192,38,0,0,0,0,0,0,0,12,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,254000
709,60,65,9018,2,1,1,1,1,3,3,1,4,7,5,2007,2007,0,4,3,4,3,3,1,0,1,0,728,728,5,2,728,728,0,1456,0,0,2,1,3,1,4,8,8,1,4,5,2007,3,2,400,3,3,3,100,24,0,0,0,0,0,0,0,7,2007,4,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,179540
710,20,0,7162,2,1,1,1,1,3,3,1,1,5,7,1966,1966,41,3,3,3,3,1,1,0,1,0,876,876,3,2,904,0,0,904,0,0,1,0,3,1,3,6,8,0,0,5,1966,1,1,408,3,3,3,0,0,0,0,0,0,0,3,0,12,2008,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,109900
711,30,56,4130,2,1,1,1,1,3,3,1,1,3,6,1935,2003,0,4,3,3,3,1,1,0,1,0,270,270,4,2,729,0,0,729,0,0,1,0,2,1,3,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,52000
712,50,66,8712,1,3,1,1,2,3,3,1,2,4,7,1900,1950,0,3,3,3,3,2,1,0,1,0,859,859,4,2,859,319,0,1178,0,0,1,0,2,1,3,7,8,0,0,1,1964,2,1,384,3,3,1,68,0,98,0,0,0,0,0,0,1,2010,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,102776
713,120,40,4671,2,3,1,1,1,3,3,4,1,8,5,1988,1989,0,4,3,4,3,2,6,767,1,0,461,1228,4,2,1228,0,0,1228,1,0,2,0,2,1,4,5,8,1,4,5,1988,3,2,472,3,3,3,168,120,0,0,0,0,0,0,0,10,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,189000
714,190,60,9873,1,1,1,1,1,5,3,2,1,4,5,1970,1970,160,3,3,3,3,3,5,789,1,0,171,960,3,1,960,0,0,960,1,0,1,0,3,1,3,6,8,0,0,1,1970,1,2,576,3,3,3,0,288,0,0,0,0,0,0,0,5,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,129000
715,60,0,13517,2,1,1,3,1,9,3,1,4,6,8,1976,2005,289,4,3,3,3,1,6,533,1,0,192,725,5,2,725,754,0,1479,0,0,2,1,3,1,4,6,8,0,0,5,1976,2,2,475,3,3,3,0,44,0,0,0,0,0,0,0,3,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,130500
716,20,78,10140,1,1,1,1,1,3,3,1,1,6,5,1974,1974,174,3,3,4,3,1,1,0,1,0,1064,1064,3,2,1350,0,0,1350,0,0,2,0,3,1,3,7,8,1,3,5,1974,2,2,478,3,3,3,0,0,0,0,0,0,0,3,0,8,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,165000
717,70,60,10800,1,2,1,1,1,3,3,1,4,7,8,1890,1998,0,3,4,3,3,1,1,0,1,0,718,718,5,2,1576,978,0,2554,0,0,1,1,3,1,3,8,8,0,0,1,1996,1,2,704,3,3,2,0,48,143,0,0,0,0,0,0,7,2007,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,159500
