Id,MSSubClass,A,LotFrontage,LotArea,Grvl,Grvl,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Flat,ClyTile,Exterior1st,Exterior2nd,BrkCmn,MasVnrArea,ExterQual,ExterCond,BrkTil,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Floor,HeatingQC,CentralAir,SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,None,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TenC
915,160,0,30,3000,0,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,0,0,VinylSd,VinylSd,0,76,Gd,TA,0,Gd,TA,Av,GLQ,294,Unf,0,318,612,0,Ex,Y,1,612,612,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2009,RFn,2,528,TA,TA,Y,0,234,0,0,0,0,NA,NA,0,0,6,2009,New,Partial,173733,0
916,160,0,21,2001,0,0,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,0,0,CemntBd,CmentBd,0,80,TA,TA,0,TA,TA,No,Unf,0,Unf,0,546,546,0,Fa,Y,1,546,546,0,1092,0,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1970,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,1,2007,WD,Normal,75000,0
917,20,0,50,9000,0,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,0,0,AsbShng,AsbShng,0,0,TA,TA,0,TA,TA,Av,BLQ,50,Unf,0,430,480,0,TA,N,0,480,0,0,480,1,0,0,0,1,1,TA,4,Typ,0,NA,Detchd,1958,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,10,2006,WD,Abnorml,35311,0
918,20,0,NA,17140,0,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,0,0,VinylSd,VinylSd,0,0,TA,TA,0,TA,TA,No,ALQ,1059,Unf,0,75,1134,0,Ex,Y,0,1229,0,0,1229,0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1956,RFn,1,284,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,4,2009,WD,Normal,135000,0
919,60,0,103,13125,0,0,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,0,0,HdBoard,HdBoard,0,0,Gd,TA,0,Ex,TA,Mn,BLQ,48,GLQ,634,422,1104,0,Ex,Y,1,912,1215,0,2127,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1991,RFn,3,833,TA,TA,Y,72,192,224,0,0,0,NA,GdPrv,0,0,11,2007,WD,Normal,238000,0
920,20,0,87,11029,0,0,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,0,0,MetalSd,MetalSd,0,0,Ex,TA,0,Gd,TA,No,ALQ,528,BLQ,411,245,1184,0,Ex,Y,1,1414,0,0,1414,1,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1990,Unf,2,601,TA,TA,Y,0,51,0,0,190,0,NA,NA,0,0,5,2008,WD,Normal,176500,0
921,60,0,70,8462,0,0,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,0,0,HdBoard,HdBoard,0,105,Gd,Gd,0,Gd,Gd,No,GLQ,814,Unf,0,114,928,0,Ex,Y,1,936,785,0,1721,0,1,2,1,3,1,Gd,7,Typ,0,NA,Attchd,1994,RFn,2,471,TA,TA,Y,300,87,0,0,0,0,NA,NA,0,0,7,2007,WD,Normal,201000,0
922,90,0,67,8777,0,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,0,0,MetalSd,MetalSd,0,0,TA,TA,0,TA,TA,No,ALQ,1084,Unf,0,188,1272,0,Gd,Y,1,1272,928,0,2200,2,0,2,2,4,2,TA,9,Typ,0,NA,NA,NA,NA,0,0,NA,NA,N,0,70,0,0,0,0,NA,GdPrv,0,0,9,2008,WD,Normal,145900,0
923,20,0,65,10237,0,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,No,GLQ,28,Unf,0,1288,1316,0,Ex,Y,1,1316,0,0,1316,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2005,Fin,2,397,TA,TA,Y,100,0,0,23,0,0,NA,NA,0,0,10,2006,New,Partial,169990,0
924,120,0,50,8012,0,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,0,0,Plywood,Plywood,0,0,Gd,TA,0,Gd,TA,No,LwQ,165,GLQ,841,598,1604,0,Ex,Y,1,1617,0,0,1617,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1993,RFn,2,533,TA,TA,Y,0,69,0,0,0,0,NA,NA,0,0,7,2008,WD,Normal,193000,0
925,20,0,79,10240,0,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,0,0,Plywood,Plywood,0,157,TA,Gd,0,Gd,TA,No,BLQ,625,LwQ,1061,0,1686,0,TA,Y,1,1686,0,0,1686,1,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1980,Unf,2,612,TA,TA,Y,384,131,0,0,0,0,NA,NA,0,0,5,2006,WD,Normal,207500,0
926,20,0,NA,15611,0,0,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,0,0,VinylSd,VinylSd,0,0,TA,TA,0,Gd,TA,Av,ALQ,767,LwQ,93,266,1126,0,TA,Y,1,1126,0,0,1126,0,1,2,0,3,1,Ex,6,Typ,0,NA,Attchd,1977,RFn,2,540,TA,TA,Y,180,0,0,0,0,0,NA,NA,0,0,3,2008,WD,Abnorml,175000,0
927,60,0,93,11999,0,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,0,0,VinylSd,VinylSd,0,340,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,1181,1181,0,Ex,Y,1,1234,1140,0,2374,0,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2003,Fin,3,656,TA,TA,Y,104,100,0,0,0,0,NA,NA,0,0,5,2007,WD,Normal,285000,0
928,60,0,NA,9900,0,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,0,0,MetalSd,MetalSd,0,342,TA,TA,0,TA,TA,No,BLQ,552,Unf,0,280,832,0,Gd,Y,1,1098,880,0,1978,0,0,2,1,4,1,TA,9,Typ,1,Gd,Attchd,1968,RFn,2,486,TA,TA,Y,0,43,0,0,0,0,NA,GdPrv,0,0,4,2008,WD,Normal,176000,0
929,20,0,NA,11838,0,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,Av,Unf,0,Unf,0,1753,1753,0,Ex,Y,1,1788,0,0,1788,0,0,2,0,3,1,Ex,7,Typ,1,TA,Attchd,2001,RFn,2,522,TA,TA,Y,202,151,0,0,0,0,NA,NA,0,0,6,2009,WD,Normal,236500,0
930,60,0,NA,13006,0,0,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,0,0,HdBoard,HdBoard,0,285,TA,TA,0,Gd,TA,No,Unf,0,Unf,0,964,964,0,Gd,Y,1,993,1243,0,2236,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1997,Fin,2,642,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,11,2006,WD,Normal,222000,0
931,20,0,73,8925,0,0,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,Av,GLQ,16,Unf,0,1450,1466,0,Ex,Y,1,1466,0,0,1466,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2007,Fin,3,610,TA,TA,Y,100,18,0,0,0,0,NA,NA,0,0,7,2009,WD,Normal,201000,0
932,20,0,70,9100,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,0,0,VinylSd,VinylSd,0,0,TA,TA,0,TA,TA,No,BLQ,338,Rec,466,121,925,0,Ex,Y,1,925,0,0,925,0,1,1,0,2,1,TA,5,Typ,0,NA,Detchd,1965,Unf,1,429,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,0,0,7,2009,WD,Normal,117500,0
933,20,0,84,11670,0,0,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,0,0,VinylSd,ImStucc,0,302,Ex,TA,0,Ex,Gd,No,Unf,0,Unf,0,1905,1905,0,Ex,Y,1,1905,0,0,1905,0,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2006,Fin,3,788,TA,TA,Y,0,191,0,0,0,0,NA,NA,0,0,3,2007,WD,Normal,320000,0
934,20,0,63,8487,0,0,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,0,0,VinylSd,VinylSd,0,210,Gd,TA,0,Gd,TA,Av,GLQ,20,Unf,0,1480,1500,0,Ex,Y,1,1500,0,0,1500,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2004,RFn,2,570,TA,TA,Y,192,36,0,0,0,0,NA,NA,0,0,8,2009,WD,Normal,190000,0
935,20,0,313,27650,0,0,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,1,0,Wd Sdng,Wd Sdng,0,0,TA,TA,0,Gd,TA,Gd,GLQ,425,Unf,0,160,585,0,Ex,Y,1,2069,0,0,2069,1,0,2,0,4,1,Gd,9,Typ,1,Gd,Attchd,1960,RFn,2,505,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,11,2008,WD,Normal,242000,0
936,30,0,52,5825,0,0,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,0,0,MetalSd,MetalSd,0,108,TA,Gd,0,Fa,TA,Mn,Unf,0,Unf,0,600,600,0,Gd,Y,1,747,0,0,747,0,0,1,0,1,1,TA,5,Typ,0,NA,Detchd,1953,Unf,2,528,TA,TA,Y,0,0,32,0,0,0,NA,NA,0,0,6,2006,WD,Normal,79900,0
937,20,0,67,10083,0,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,0,0,VinylSd,VinylSd,0,NA,Gd,TA,0,Gd,TA,No,GLQ,833,Unf,0,343,1176,0,Ex,Y,1,1200,0,0,1200,1,0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,2003,RFn,2,555,TA,TA,Y,0,41,0,0,0,0,NA,NA,0,0,8,2009,WD,Normal,184900,0
938,60,0,75,9675,0,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,Mn,GLQ,341,Unf,0,772,1113,0,Ex,Y,1,1113,858,0,1971,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005,RFn,2,689,TA,TA,Y,0,48,0,0,0,0,NA,NA,0,0,2,2009,WD,Normal,253000,0
939,60,0,73,8760,0,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,Gd,Mn,GLQ,464,Unf,0,927,1391,0,Ex,Y,1,1391,571,0,1962,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2006,RFn,3,868,TA,TA,Y,0,90,0,0,0,0,NA,NA,0,0,8,2006,New,Partial,239799,0
940,70,0,NA,24090,0,0,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,0,0,MetalSd,MetalSd,0,0,TA,Gd,0,TA,TA,Mn,Unf,0,Unf,0,1032,1032,0,Ex,Y,1,1207,1196,0,2403,0,0,2,0,4,1,TA,10,Typ,2,TA,Attchd,1940,Unf,1,349,TA,TA,Y,56,0,318,0,0,0,NA,NA,0,0,6,2010,COD,Normal,244400,0
941,90,0,55,12640,0,0,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,0,0,Plywood,Plywood,0,0,TA,TA,0,TA,TA,Gd,Rec,936,LwQ,396,396,1728,0,TA,Y,1,1728,0,0,1728,0,0,2,0,4,2,TA,8,Typ,0,NA,Attchd,1976,Unf,2,574,TA,TA,Y,40,0,0,0,0,0,NA,NA,0,0,7,2006,WD,Normal,150900,0
942,60,0,NA,8755,0,0,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,0,0,VinylSd,VinylSd,0,298,Gd,TA,0,Gd,TA,No,ALQ,772,Unf,0,220,992,0,Ex,Y,1,1022,1038,0,2060,1,0,2,1,3,1,Gd,8,Typ,1,TA,BuiltIn,1999,RFn,2,390,TA,TA,Y,0,0,0,168,0,0,NA,GdPrv,0,0,6,2009,WD,Normal,214000,0
943,90,0,42,7711,0,0,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,0,0,MetalSd,MetalSd,0,0,TA,TA,0,Gd,TA,Gd,GLQ,1440,Unf,0,0,1440,0,TA,Y,1,1440,0,0,1440,2,0,2,0,4,2,TA,8,Typ,0,NA,NA,NA,NA,0,0,NA,NA,N,321,0,0,0,0,0,NA,NA,0,0,8,2007,Oth,Abnorml,150000,0
944,90,0,100,25000,0,0,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,0,0,HdBoard,Plywood,0,0,TA,TA,0,TA,TA,Av,Unf,0,Unf,0,1632,1632,0,TA,Y,1,1632,0,0,1632,0,0,2,0,4,2,TA,8,Typ,0,NA,Attchd,1967,Unf,2,576,TA,TA,P,0,0,0,0,0,0,NA,NA,0,0,6,2007,WD,Normal,143000,0
945,20,0,NA,14375,0,0,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,0,0,HdBoard,HdBoard,0,541,TA,TA,0,TA,TA,No,GLQ,111,Rec,354,354,819,0,Gd,Y,0,1344,0,0,1344,0,1,1,0,3,1,Gd,7,Typ,1,Gd,Basment,1958,RFn,2,525,TA,TA,Y,0,118,0,0,233,0,NA,NA,0,0,1,2009,COD,Abnorml,137500,0
946,50,0,98,8820,0,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,0,0,VinylSd,VinylSd,0,0,TA,TA,1,TA,TA,No,LwQ,1088,Unf,0,0,1088,0,TA,Y,1,1188,561,120,1869,0,0,1,0,2,1,TA,7,Typ,0,NA,Detchd,1963,Unf,2,456,TA,TA,Y,48,0,244,0,0,0,NA,MnWw,0,0,9,2009,WD,Normal,124900,0
947,80,0,70,8163,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,0,0,HdBoard,HdBoard,0,128,TA,Gd,0,TA,TA,Av,ALQ,748,BLQ,294,102,1144,0,TA,Y,1,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1959,RFn,1,796,TA,TA,Y,86,0,0,0,0,0,NA,NA,0,0,3,2006,WD,Normal,143000,0
948,20,0,85,14536,0,0,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,0,0,VinylSd,VinylSd,0,236,Gd,TA,0,Gd,TA,Av,GLQ,1300,Unf,0,316,1616,0,Ex,Y,1,1629,0,0,1629,1,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2002,Fin,3,808,TA,TA,Y,0,252,0,0,0,0,NA,NA,0,0,11,2007,WD,Normal,270000,0
949,60,0,65,14006,0,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,0,0,VinylSd,VinylSd,0,144,Gd,TA,0,Gd,TA,NA,Unf,0,Unf,0,936,936,0,Ex,Y,1,936,840,0,1776,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2002,RFn,2,474,TA,TA,Y,144,96,0,0,0,0,NA,NA,0,0,2,2006,WD,Normal,192500,0
950,20,0,78,9360,0,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,0,0,Plywood,Plywood,0,0,TA,TA,0,TA,TA,No,ALQ,982,Unf,0,179,1161,0,TA,Y,1,1381,0,0,1381,1,0,1,1,3,1,Gd,5,Typ,1,TA,Attchd,1972,RFn,2,676,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,3,2010,WD,Normal,197500,0
951,20,0,60,7200,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,0,0,VinylSd,VinylSd,0,0,TA,TA,0,TA,TA,No,ALQ,398,BLQ,149,317,864,0,Gd,Y,1,864,0,0,864,1,0,1,0,3,1,Gd,5,Typ,0,NA,Detchd,1980,RFn,2,720,TA,TA,Y,194,0,0,0,0,0,NA,NA,0,0,7,2007,WD,Normal,129000,0
952,20,0,60,7800,0,0,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,0,0,VinylSd,VinylSd,0,0,TA,TA,0,TA,TA,No,BLQ,641,Unf,0,187,828,0,Gd,Y,1,965,0,0,965,1,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1979,Unf,1,300,TA,TA,Y,421,0,0,0,0,0,NA,MnPrv,0,0,7,2006,WD,Abnorml,119900,0
953,85,0,60,7200,0,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,0,0,WdShing,HdBoard,0,0,TA,Gd,0,Gd,TA,Av,GLQ,660,Unf,0,108,768,0,Gd,Y,1,768,0,0,768,0,1,1,0,2,1,TA,5,Typ,0,NA,Detchd,1974,Fin,1,396,TA,TA,Y,192,0,0,0,0,0,NA,MnPrv,0,0,4,2009,WD,Normal,133900,0
954,60,0,NA,11075,0,0,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,0,0,HdBoard,HdBoard,0,232,TA,TA,0,TA,TA,Av,ALQ,562,LwQ,193,29,784,0,Ex,Y,1,1168,800,0,1968,0,1,2,1,4,1,TA,7,Min2,1,Po,Attchd,1969,RFn,2,530,TA,TA,Y,305,189,0,0,0,0,NA,MnPrv,0,400,9,2008,WD,Normal,172000,0
955,90,0,35,9400,0,0,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,1,0,WdShing,Plywood,0,250,TA,TA,0,Gd,Gd,Gd,GLQ,945,Unf,0,0,945,0,TA,Y,1,980,0,0,980,0,2,2,0,4,0,TA,4,Typ,0,NA,NA,NA,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,0,0,10,2006,WD,AdjLand,127500,0
956,90,0,82,7136,0,0,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,0,0,MetalSd,MetalSd,0,423,TA,TA,0,Gd,TA,No,Rec,484,Unf,0,495,979,0,TA,N,0,979,979,0,1958,0,0,2,0,4,2,TA,8,Typ,0,NA,Attchd,1946,Unf,2,492,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,8,2007,WD,Normal,145000,0
957,160,0,24,1300,0,0,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,0,0,MetalSd,MetalSd,0,0,TA,TA,0,Gd,TA,No,ALQ,285,Unf,0,276,561,0,TA,Y,1,561,668,0,1229,0,0,1,1,2,1,TA,5,Typ,1,TA,Attchd,1980,Fin,2,462,TA,TA,Y,150,0,0,0,0,0,NA,GdPrv,0,0,5,2009,WD,Normal,124000,0
958,20,0,70,7420,0,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,0,0,MetalSd,MetalSd,0,0,TA,TA,0,TA,TA,No,Rec,417,Unf,0,640,1057,0,TA,Y,1,1057,0,0,1057,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1977,Fin,2,576,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,4,2007,WD,Normal,132000,0
959,20,0,65,8450,0,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,Mn,GLQ,699,Unf,0,638,1337,0,Ex,Y,1,1337,0,0,1337,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2003,RFn,2,531,TA,TA,Y,0,39,0,0,0,0,NA,NA,0,0,10,2007,WD,Normal,185000,0
960,160,0,24,2572,0,0,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,0,0,MetalSd,MetalSd,0,0,Gd,TA,0,Gd,TA,No,ALQ,604,Unf,0,92,696,0,Ex,Y,1,696,720,0,1416,1,0,2,1,3,1,Gd,6,Typ,0,NA,Detchd,1999,Unf,2,484,TA,TA,Y,0,44,0,0,0,0,NA,NA,0,0,5,2010,WD,Normal,155000,0
961,20,0,50,7207,0,0,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,0,0,Wd Sdng,Plywood,0,0,TA,Gd,0,TA,TA,Gd,BLQ,696,Unf,0,162,858,0,Gd,Y,1,858,0,0,858,1,0,1,0,2,1,TA,4,Typ,0,NA,NA,NA,NA,0,0,NA,NA,Y,117,0,0,0,0,0,NA,NA,0,0,2,2010,WD,Normal,116500,0
962,60,0,NA,12227,0,0,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,0,0,HdBoard,HdBoard,0,424,TA,Gd,0,Gd,Gd,No,ALQ,896,Unf,0,434,1330,0,TA,Y,1,1542,1330,0,2872,1,0,2,1,4,1,TA,11,Typ,1,TA,Attchd,1977,Fin,2,619,TA,TA,Y,550,282,0,0,0,0,NA,NA,0,0,7,2008,WD,Normal,272000,0
963,160,0,24,2308,0,0,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,0,0,Plywood,Brk Cmn,0,0,TA,TA,0,Gd,TA,No,ALQ,556,Unf,0,248,804,0,TA,Y,1,804,744,0,1548,1,0,2,1,3,1,Gd,7,Typ,1,TA,Detchd,1976,Unf,2,440,TA,TA,Y,48,0,0,0,0,0,NA,NA,0,0,7,2007,WD,Normal,155000,0
964,20,0,122,11923,0,0,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Ex,TA,No,Unf,0,Unf,0,1800,1800,0,Ex,Y,1,1800,0,0,1800,0,0,2,0,2,1,Ex,7,Typ,0,NA,Attchd,2007,Fin,2,702,TA,TA,Y,288,136,0,0,0,0,NA,NA,0,0,5,2009,WD,Normal,239000,0
965,60,0,80,11316,0,0,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,0,0,VinylSd,VinylSd,0,44,Gd,TA,0,Gd,TA,No,GLQ,624,Unf,0,193,817,0,Ex,Y,1,824,1070,0,1894,1,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2002,Fin,2,510,TA,TA,Y,0,40,0,0,0,0,NA,NA,0,0,2,2010,WD,Normal,214900,0
966,60,0,65,10237,0,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,783,783,0,Ex,Y,1,783,701,0,1484,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005,Fin,2,393,TA,TA,Y,0,72,0,0,0,0,NA,NA,0,0,7,2007,New,Partial,178900,0
967,50,0,130,9600,0,0,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,0,0,MetalSd,MetalSd,0,0,Gd,Gd,1,TA,Fa,No,Rec,428,Unf,0,300,728,0,Ex,Y,1,976,332,0,1308,1,0,1,1,2,1,TA,7,Min2,2,TA,Detchd,1940,Unf,1,256,TA,TA,Y,0,70,0,0,0,0,NA,NA,0,0,6,2009,WD,Normal,160000,0
968,20,0,NA,7390,0,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,1955,0,0,Wd Sdng,Wd Sdng,0,151,TA,TA,0,TA,TA,No,ALQ,902,Unf,0,196,1098,0,TA,Y,1,1098,0,0,1098,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1955,Unf,1,260,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,7,2008,WD,Normal,135000,0
969,50,0,50,5925,0,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,0,0,VinylSd,VinylSd,0,0,TA,TA,1,TA,TA,No,Unf,0,Unf,0,600,600,0,Fa,N,1,600,368,0,968,0,0,1,0,2,1,TA,6,Typ,0,NA,NA,NA,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,GdWo,0,0,5,2009,WD,Abnorml,37900,0
970,190,0,75,10382,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,0,0,HdBoard,HdBoard,0,105,TA,Fa,0,TA,TA,Gd,ALQ,513,Unf,0,75,588,0,TA,Y,1,1095,0,0,1095,1,0,1,0,2,1,TA,6,Typ,0,NA,Attchd,1958,RFn,1,264,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,3,2006,ConLD,Normal,140000,0
